name,logrank_p_value,FDR,Bonferroni
C1QL4,0.13770464472960373,0.45700798948291615,1.0
AACS,0.002317463151524829,0.043265872567038205,1.0
AACSP1,1.0,1.0,1.0
ARHGEF35,0.5795316990183514,1.0,1.0
CXCL6,0.09658954194847531,0.3697623155711477,1.0
CELF5,0.44974719104767835,0.9147507918390613,1.0
C1QTNF1,0.43776880985020805,0.8999159604615882,1.0
AADAC,0.3188229926060835,0.7501382933418197,1.0
AADACL2,1.0,1.0,1.0
AADACL2-AS1,1.0,1.0,1.0
ARHGEF37,0.05029156713650817,0.25188751491571776,1.0
CXCL8,0.00013158508576325515,0.01160941325228987,1.0
AADACL3,1.0,1.0,1.0
AADACL4,1.0,1.0,1.0
CELF6,0.6422869959999349,1.0,1.0
C1QTNF1-AS1,0.16742474424176898,0.5140438492897889,1.0
ARHGEF38,0.6999484443559314,1.0,1.0
EI24,0.3548390463019888,0.8001440223255033,1.0
CXCL9,0.31474568670494524,0.7446105939890358,1.0
ARHGEF38-IT1,1.0,1.0,1.0
AADACP1,0.038418673397095274,0.21591065279407184,1.0
CELP,0.3613824938977288,0.8079029198639999,1.0
C1QTNF2,0.08606340159693435,0.3466253208301507,1.0
CXCR1,0.19516218970100774,0.5635265503844772,1.0
EID1,0.15218412303742054,0.48577338026998956,1.0
ARHGEF39,0.0003392158127403365,0.017241971629194833,1.0
AADAT,0.6211496038522192,1.0,1.0
CELSR1,0.663944668500936,1.0,1.0
C1QTNF3,0.3689745960798394,0.8179453650912742,1.0
CXCR2,0.5086746321078608,0.9754880770620574,1.0
ARHGEF4,0.4549046492258998,0.9194366527565604,1.0
AAED1,0.05924340468396333,0.27785632242092756,1.0
CELSR2,0.8443183820609346,1.0,1.0
EID2,0.08462218654875936,0.3429532842782768,1.0
C1QTNF3-AMACR,0.6504839379241393,1.0,1.0
CXCR2P1,0.8950017005952584,1.0,1.0
ARHGEF40,0.10460274646073911,0.3879234675823746,1.0
AAGAB,0.6805995953777673,1.0,1.0
CELSR3,0.0002390409139764611,0.015359450114034017,1.0
CELSR3-AS1,1.0,1.0,1.0
EID2B,0.11819444474845428,0.4175106390551987,1.0
C1QTNF4,0.2416327088822796,0.6389620093035174,1.0
ARHGEF5,0.8191550980189537,1.0,1.0
CXCR3,0.05724447461138756,0.2720917549997124,1.0
AAK1,0.4123790308447852,0.8702150894876757,1.0
CEMIP,0.9195513749747263,1.0,1.0
EID3,0.04461915226292594,0.23564629363283007,1.0
C1QTNF5,0.8205025698122086,1.0,1.0
ARHGEF6,0.1886922709025109,0.5520965069219429,1.0
CXCR4,0.47946421341237555,0.9441118123324973,1.0
AAMDC,0.6412498480418019,1.0,1.0
CEMP1,0.12130121021499447,0.42405591379161867,1.0
