name,logrank_p_value,FDR,Bonferroni
CXorf56,0.027516390453610796,0.10313772944955589,1.0
EIF2B2,0.010594018909053204,0.06198695198338404,1.0
C20orf166-AS1,0.4821683282166952,0.4906937577087267,1.0
CENPK,0.0016468706091912362,0.024867565422650544,1.0
CXorf57,0.07073004630411515,0.17278493278994864,1.0
AATF,0.0008751213655763451,0.019346454358308625,1.0
EIF2B3,0.0095785847077999,0.059216838068270584,1.0
C20orf194,0.3517235750304001,0.4196278836182293,1.0
CENPL,0.0012208699703735429,0.022070392240143805,1.0
ARID5B,0.4144712180525384,0.4552508036412807,1.0
AATK,0.241311906485098,0.3401810397221775,1.0
EIF2B4,0.0005496396990022485,0.01602864319145111,1.0
CENPM,0.00016981102986511441,0.010269848343893204,1.0
ARIH1,0.3083497684561369,0.38885766546411976,1.0
AATK-AS1,0.307310484982669,0.3885086877512724,1.0
EIF2B5,1.192833728661488e-05,0.0038945676471637686,0.1640862077146743
C20orf196,0.00011698737186627903,0.00874607764887247,1.0
CENPN,0.045528671445666025,0.13507604898580722,1.0
ARIH2,0.010564025390789171,0.061948822380946345,1.0
ABALON,0.41934257660562646,0.45819058306313676,1.0
C20orf197,0.1766800867668153,0.2881224312703165,1.0
CENPO,0.011038869436718009,0.06393713177747071,1.0
ARIH2OS,0.06162525611677865,0.1599384909200137,1.0
CXXC1,0.004103179488034769,0.03795936159073216,1.0
ABAT,0.004420675867138941,0.039393667019395506,1.0
EIF2D,0.28755913899658825,0.3751577689716491,1.0
C20orf202,0.4862988040263192,0.49263762782134524,1.0
CENPP,0.0004949548769014136,0.015327778404479556,1.0
ARL1,0.016307910853110175,0.07756971704543,1.0
CXXC4,0.09021599249275981,0.1984030683821589,1.0
ABCA1,0.4745440028094555,0.4867725921358651,1.0
EIF2S1,0.025369332360099656,0.09934807312245993,1.0
C20orf203,0.18666805666963696,0.2966846663833075,1.0
CENPQ,0.018233210887959893,0.082997479064213,1.0
ARL10,0.14200112814938812,0.25437785112944167,1.0
ABCA10,0.19001103970183764,0.2995459783626321,1.0
EIF2S2,0.00011586216959847073,0.00874607764887247,1.0
C20orf24,0.000176178069507176,0.010356861214276552,1.0
CENPT,0.190408933707584,0.2998586482062422,1.0
CYB561,0.2562423267437422,0.3518536081739786,1.0
EIF2S3,0.01185987713714049,0.06634586006445896,1.0
C20orf27,0.00045280746415039586,0.014760235727139444,1.0
CENPU,0.053622245115653173,0.14791008698835473,1.0
ARL13B,0.07463601434888599,0.17759782276133468,1.0
